# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun May 29 05:24:22 2022
#
# User preference: *
#
# CONSTRAINT:  order by pl_insol desc
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
#
# pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim
23.67517607,0.00005668,-0.00005668,0,0.154000,,,0,,,,,,,,,18.28,12.55,-4.21,0
23.67517607,0.00005668,-0.00005668,0,0.154000,,,0,,,,,,,,,18.28,12.55,-4.21,0
13.06242496,0.00007607,-0.00007607,0,0.093800,,,0,,,,,,,,,18.25,5.98,-4.96,0
13.06243545,0.00007124,-0.00007124,0,0.093800,,,0,,,,,,,,,18.25,5.69,-4.83,0
13.06242496,0.00007607,-0.00007607,0,0.093800,,,0,,,,,,,,,18.25,5.98,-4.96,0
13.06242496,0.00007607,-0.00007607,0,0.093800,,,0,,,,,,,,,18.25,5.98,-4.96,0
21.80387630,0.00012680,-0.00012680,0,0.140200,,,0,,,,,,,,,18.25,110.83,-4.70,0
21.80387630,0.00012680,-0.00012680,0,0.140200,,,0,,,,,,,,,18.25,110.83,-4.70,0
21.80387630,0.00012680,-0.00012680,0,0.140200,,,0,,,,,,,,,18.25,110.83,-4.70,0
,,,,,,,,0.237,0.036,-0.034,0,,,,,18.24,1.09,-1.01,0
38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,,,,,,,,,18.23,21.47,-4.54,0
38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,,,,,,,,,18.23,21.47,-4.54,0
38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,,,,,,,,,18.23,21.47,-4.54,0
30.86436512,0.00005401,-0.00005401,0,0.187000,,,0,,,,,,,,,18.22,6.76,-2.87,0
,,,,,,,,0.225,0.025,-0.038,0,,,,,18.20,1.05,-0.99,0
,,,,,,,,0.256,0.013,-0.011,0,,,,,18.17,0.62,-0.60,0
,,,,,,,,0.272,0.014,-0.052,0,,,,,18.15,1.12,-1.05,0
10.69527600,0.00002200,-0.00002200,0,,,,,,,,,,,,,18.14,,,
5.44425000,0.00032000,-0.00032000,0,0.049100,0.001700,-0.001700,0,0.173,0.020,-0.019,0,,,,,18.10,4.10,-4.10,0
,,,,,,,,0.201,0.010,-0.010,0,,,,,18.08,2.59,-2.59,0
42.19183310,0.00035610,-0.00035610,0,0.231500,,,0,,,,,,,,,18.08,6.66,-5.37,0
3.79551060,0.00020909,-0.00020909,0,,,,,,,,,,,,,18.08,,,
5.90100000,,,0,,,,,0.192,0.025,-0.025,0,,,,,18.06,53.82,-44.92,0
34.18884323,0.00005700,-0.00005700,0,0.198100,,,0,,,,,,,,,18.05,6.39,-4.14,0
18.42794957,0.00004274,-0.00004274,0,0.124700,,,0,,,,,,,,,18.05,2.64,-3.02,0
,,,,,,,,0.219,0.045,-0.020,0,,,,,18.04,1.20,-1.11,0
1.21377042,0.00000033,-0.00000033,0,0.011300,,,0,,,,,,,,,18.03,12.33,-4.31,0
54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,,,,,,,,,18.02,8.32,-3.99,0
54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,,,,,,,,,18.02,8.32,-3.99,0
54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,,,,,,,,,18.02,8.32,-3.99,0
48.64766010,0.00078810,-0.00078810,0,0.269400,,,0,,,,,,,,,18.00,23.17,-5.30,0
48.64766010,0.00078810,-0.00078810,0,0.269400,,,0,,,,,,,,,18.00,23.17,-5.30,0
48.64766010,0.00078810,-0.00078810,0,0.269400,,,0,,,,,,,,,18.00,23.17,-5.30,0
13.36020599,0.00005775,-0.00005775,0,0.100400,,,0,,,,,,,,,18.00,5.21,-3.71,0
13.36020599,0.00005775,-0.00005775,0,0.100400,,,0,,,,,,,,,18.00,5.21,-3.71,0
13.36020599,0.00005775,-0.00005775,0,0.100400,,,0,,,,,,,,,18.00,5.21,-3.71,0
,,,,,,,,0.506,0.061,-0.027,0,,,,,18.00,0.62,-0.60,0
,,,,,,,,0.122,0.018,-0.018,0,,,,,17.98,2.37,-2.37,0
33.87868380,0.00023340,-0.00023340,0,0.203900,,,0,,,,,,,,,17.97,22.09,-4.25,0
33.87868380,0.00023340,-0.00023340,0,0.203900,,,0,,,,,,,,,17.97,22.09,-4.25,0
33.87868380,0.00023340,-0.00023340,0,0.203900,,,0,,,,,,,,,17.97,22.09,-4.25,0
,,,,,,,,0.178,0.011,-0.009,0,,,,,17.96,0.48,-0.47,0
30.86097830,0.00020370,-0.00020370,0,0.186200,,,0,,,,,,,,,17.96,6.49,-3.13,0
82.20012390,0.00039690,-0.00039690,0,0.398800,,,0,,,,,,,,,17.96,2.87,-3.12,0
1.21377022,0.00000038,-0.00000038,0,0.011300,,,0,,,,,,,,,17.95,16.20,-9.64,0
1.21377022,0.00000038,-0.00000038,0,0.011300,,,0,,,,,,,,,17.95,16.20,-9.64,0
1.21377022,0.00000038,-0.00000038,0,0.011300,,,0,,,,,,,,,17.95,16.20,-9.64,0
,,,,,,,,0.210,0.041,-0.016,0,,,,,17.95,1.22,-1.12,0
0.94797300,0.00011600,-0.00011600,0,,,,,,,,,,,,,17.93,,,
11.95398936,0.00007990,-0.00007990,0,0.088500,,,0,,,,,,,,,17.92,5.57,-5.53,0
11.95398936,0.00007990,-0.00007990,0,0.088500,,,0,,,,,,,,,17.92,5.57,-5.53,0
11.95398936,0.00007990,-0.00007990,0,0.088500,,,0,,,,,,,,,17.92,5.57,-5.53,0
11.95401876,0.00007573,-0.00007573,0,0.088500,,,0,,,,,,,,,17.92,5.04,-5.40,0
7.06599000,0.00050000,-0.00050000,0,0.059100,0.002500,-0.002500,0,0.207,0.032,-0.032,0,,,,,17.90,6.00,-6.00,0
,,,,,,,,0.261,0.017,-0.016,0,,,,,17.88,1.27,-1.17,0
62.13859790,0.00020870,-0.00020870,0,0.301000,,,0,,,,,,,,,17.88,7.75,-13.35,0
29.15986150,0.00025340,-0.00025340,0,0.184700,,,0,,,,,,,,,17.85,5.61,-2.68,0
29.15986150,0.00025340,-0.00025340,0,0.184700,,,0,,,,,,,,,17.85,5.61,-2.68,0
126.55752200,0.00108300,-0.00108300,0,0.554800,,,0,,,,,,,,,17.85,26.56,-10.46,0
126.55719000,0.00121700,-0.00121700,0,0.554800,,,0,,,,,,,,,17.85,16.39,-10.61,0
126.55752200,0.00108300,-0.00108300,0,0.554800,,,0,,,,,,,,,17.85,26.56,-10.46,0
126.55752200,0.00108300,-0.00108300,0,0.554800,,,0,,,,,,,,,17.85,26.56,-10.46,0
40.10995470,0.00015510,-0.00015510,0,0.228100,,,0,,,,,,,,,17.82,22.05,-4.63,0
40.10995470,0.00015510,-0.00015510,0,0.228100,,,0,,,,,,,,,17.82,22.05,-4.63,0
40.10995470,0.00015510,-0.00015510,0,0.228100,,,0,,,,,,,,,17.82,22.05,-4.63,0
,,,,,,,,0.094,0.004,-0.023,0,,,,,17.82,0.30,-0.29,0
7.05425900,0.00002700,-0.00002700,0,0.059930,0.000790,-0.000780,0,0.106,0.005,-0.008,0,,,,,17.80,1.60,-2.10,0
34.85382760,0.00012600,-0.00012600,0,0.204500,,,0,,,,,,,,,17.80,18.36,-4.31,0
34.85382760,0.00012600,-0.00012600,0,0.204500,,,0,,,,,,,,,17.80,18.36,-4.31,0
34.85382760,0.00012600,-0.00012600,0,0.204500,,,0,,,,,,,,,17.80,18.36,-4.31,0
30.99660733,0.00004756,-0.00004756,0,0.181300,,,0,,,,,,,,,17.77,7.68,-4.28,0
30.99660733,0.00004756,-0.00004756,0,0.181300,,,0,,,,,,,,,17.77,7.68,-4.28,0
30.99660733,0.00004756,-0.00004756,0,0.181300,,,0,,,,,,,,,17.77,7.68,-4.28,0
52.06900200,0.00019590,-0.00019590,0,0.273900,,,0,,,,,,,,,17.76,6.75,-6.40,0
45.29422297,0.00005600,-0.00005600,0,0.238800,,,0,,,,,,,,,17.75,3.21,-2.17,0
16.06755900,0.00002000,-0.00002000,0,,,,,,,,,,,,,17.73,,,
,,,,,,,,0.105,0.045,-0.045,0,,,,,17.71,2.42,-2.42,0
62.78450020,0.00041460,-0.00041460,0,0.318700,,,0,,,,,,,,,17.70,33.41,-5.57,0
62.78450020,0.00041460,-0.00041460,0,0.318700,,,0,,,,,,,,,17.70,33.41,-5.57,0
62.78450020,0.00041460,-0.00041460,0,0.318700,,,0,,,,,,,,,17.70,33.41,-5.57,0
41.74949827,0.00006603,-0.00006603,0,0.225500,,,0,,,,,,,,,17.70,8.55,-5.13,0
41.74949827,0.00006603,-0.00006603,0,0.225500,,,0,,,,,,,,,17.70,8.55,-5.13,0
41.74949827,0.00006603,-0.00006603,0,0.225500,,,0,,,,,,,,,17.70,8.55,-5.13,0
47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,,,,,,,,,17.70,22.16,-4.98,0
47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,,,,,,,,,17.70,22.16,-4.98,0
47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,,,,,,,,,17.70,22.16,-4.98,0
26.84763250,0.00016370,-0.00016370,0,0.160800,,,0,,,,,,,,,17.69,21.70,-4.70,0
26.84763250,0.00016370,-0.00016370,0,0.160800,,,0,,,,,,,,,17.69,21.70,-4.70,0
26.84763250,0.00016370,-0.00016370,0,0.160800,,,0,,,,,,,,,17.69,21.70,-4.70,0
26.78389350,0.00015820,-0.00015820,0,0.167300,,,0,,,,,,,,,17.69,4.04,-2.71,0
45.15530074,0.00002483,-0.00002483,0,0.252800,,,0,,,,,,,,,17.68,20.69,-4.90,0
45.15535633,0.00002431,-0.00002431,0,0.252800,,,0,,,,,,,,,17.68,15.97,-5.23,0
45.15530074,0.00002483,-0.00002483,0,0.252800,,,0,,,,,,,,,17.68,20.69,-4.90,0
45.15530074,0.00002483,-0.00002483,0,0.252800,,,0,,,,,,,,,17.68,20.69,-4.90,0
35.62255280,0.00054270,-0.00054270,0,0.210100,,,0,,,,,,,,,17.67,13.71,-4.66,0
,,,,,,,,0.170,0.011,-0.011,0,,,,,17.67,0.91,-0.87,0
38.90787517,0.00001358,-0.00001358,0,0.227300,,,0,,,,,,,,,17.66,9.42,-3.16,0
38.90787517,0.00001358,-0.00001358,0,0.227300,,,0,,,,,,,,,17.66,9.42,-3.16,0
,,,,,,,,0.140,0.005,-0.010,0,,,,,17.66,1.84,-1.68,0
34.85369030,0.00018840,-0.00018840,0,0.204600,,,0,,,,,,,,,17.62,11.89,-4.36,0
7.41634311,0.00002646,-0.00002646,0,0.060100,,,0,,,,,,,,,17.59,6.24,-3.82,0
7.41634311,0.00002646,-0.00002646,0,0.060100,,,0,,,,,,,,,17.59,6.24,-3.82,0
7.41634311,0.00002646,-0.00002646,0,0.060100,,,0,,,,,,,,,17.59,6.24,-3.82,0
44.85210710,0.00015400,-0.00015400,0,0.242800,,,0,,,,,,,,,17.59,19.55,-5.59,0
44.85210710,0.00015400,-0.00015400,0,0.242800,,,0,,,,,,,,,17.59,19.55,-5.59,0
44.85210710,0.00015400,-0.00015400,0,0.242800,,,0,,,,,,,,,17.59,19.55,-5.59,0
56.67466660,0.00041510,-0.00041510,0,0.283600,,,0,,,,,,,,,17.59,7.49,-7.21,0
,,,,,,,,0.213,0.026,-0.020,0,,,,,17.58,1.80,-1.66,0
34.17317140,0.00007358,-0.00007358,0,0.194300,,,0,,,,,,,,,17.55,23.91,-5.80,0
34.17317140,0.00007358,-0.00007358,0,0.194300,,,0,,,,,,,,,17.55,23.91,-5.80,0
34.17317140,0.00007358,-0.00007358,0,0.194300,,,0,,,,,,,,,17.55,23.91,-5.80,0
,,,,,,,,0.222,0.011,-0.010,0,,,,,17.55,0.49,-0.47,0
59.77114370,0.00020930,-0.00020930,0,0.309600,,,0,,,,,,,,,17.53,31.70,-5.43,0
59.77114370,0.00020930,-0.00020930,0,0.309600,,,0,,,,,,,,,17.53,31.70,-5.43,0
59.77114330,0.00021460,-0.00021460,0,0.309600,,,0,,,,,,,,,17.53,17.71,-6.19,0
59.77114370,0.00020930,-0.00020930,0,0.309600,,,0,,,,,,,,,17.53,31.70,-5.43,0
81.41601380,0.00048820,-0.00048820,0,0.403900,,,0,,,,,,,,,17.53,9.01,-4.37,0
28.08194365,0.00004543,-0.00004543,0,0.177700,,,0,,,,,,,,,17.52,18.23,-3.85,0
28.08185982,0.00006972,-0.00006972,0,0.177700,,,0,,,,,,,,,17.52,11.89,-4.22,0
28.08194365,0.00004543,-0.00004543,0,0.177700,,,0,,,,,,,,,17.52,18.23,-3.85,0
28.08194365,0.00004543,-0.00004543,0,0.177700,,,0,,,,,,,,,17.52,18.23,-3.85,0
85.65424760,0.00043280,-0.00043280,0,0.398600,,,0,,,,,,,,,17.51,6.89,-7.72,0
2.61627450,0.00000290,-0.00000300,0,0.025690,0.000880,-0.000880,0,0.103,0.004,-0.003,0,0.00381,0.00126,-0.00132,0,17.50,1.30,-1.20,0
21.02250608,0.00004091,-0.00004091,0,0.137800,,,0,,,,,,,,,17.48,4.16,-2.76,0
,,,,,,,,0.268,0.029,-0.035,0,,,,,17.48,1.25,-1.16,0
,,,,,,,,0.070,0.012,-0.012,0,,,,,17.48,2.53,-2.53,0
35.62223300,0.00020980,-0.00020980,0,0.209700,,,0,,,,,,,,,17.42,19.61,-4.19,0
35.62223300,0.00020980,-0.00020980,0,0.209700,,,0,,,,,,,,,17.42,19.61,-4.19,0
35.62223300,0.00020980,-0.00020980,0,0.209700,,,0,,,,,,,,,17.42,19.61,-4.19,0
,,,,,,,,0.271,0.029,-0.037,0,,,,,17.42,0.92,-0.87,0
7.06117322,0.00001207,-0.00001207,0,0.057400,,,0,,,,,,,,,17.41,3.63,-3.79,0
45.29431717,0.00005283,-0.00005283,0,0.239700,,,0,,,,,,,,,17.41,1.28,-1.20,0
45.29431717,0.00005283,-0.00005283,0,0.239700,,,0,,,,,,,,,17.41,1.28,-1.20,0
45.29431717,0.00005283,-0.00005283,0,0.239700,,,0,,,,,,,,,17.41,1.28,-1.20,0
40.60689500,0.00018930,-0.00018930,0,0.225900,,,0,,,,,,,,,17.40,6.45,-4.57,0
82.20001050,0.00043060,-0.00043060,0,0.391900,,,0,,,,,,,,,17.39,2.19,-1.98,0
82.20001050,0.00043060,-0.00043060,0,0.391900,,,0,,,,,,,,,17.39,2.19,-1.98,0
82.20001050,0.00043060,-0.00043060,0,0.391900,,,0,,,,,,,,,17.39,2.19,-1.98,0
,,,,,,,,0.335,0.017,-0.015,0,,,,,17.38,0.63,-0.61,0
13.89961966,0.00001102,-0.00001102,0,0.098000,,,0,,,,,,,,,17.37,3.14,-2.84,0
13.89961966,0.00001102,-0.00001102,0,0.098000,,,0,,,,,,,,,17.37,3.14,-2.84,0
13.89961966,0.00001102,-0.00001102,0,0.098000,,,0,,,,,,,,,17.37,3.14,-2.84,0
13.89963233,0.00001541,-0.00001541,0,0.098000,,,0,,,,,,,,,17.37,2.98,-3.03,0
34.55397000,0.00011000,-0.00011000,0,,,,,,,,,,,,,17.33,,,
42.30049540,0.00020920,-0.00020920,0,0.232300,,,0,,,,,,,,,17.33,19.74,-5.22,0
42.30049540,0.00020920,-0.00020920,0,0.232300,,,0,,,,,,,,,17.33,19.74,-5.22,0
42.30049540,0.00020920,-0.00020920,0,0.232300,,,0,,,,,,,,,17.33,19.74,-5.22,0
3.03620874,0.00000724,-0.00000724,0,0.028300,,,0,,,,,,,,,17.31,6.27,-4.44,0
83.57832590,0.00027730,-0.00027730,0,0.386000,,,0,,,,,,,,,17.31,29.86,-8.33,0
83.57832590,0.00027730,-0.00027730,0,0.386000,,,0,,,,,,,,,17.31,29.86,-8.33,0
83.57832590,0.00027730,-0.00027730,0,0.386000,,,0,,,,,,,,,17.31,29.86,-8.33,0
13.36019864,0.00005956,-0.00005956,0,0.100200,,,0,,,,,,,,,17.30,4.76,-3.74,0
59.73714430,0.00024020,-0.00024020,0,0.308000,,,0,,,,,,,,,17.26,7.78,-5.40,0
,,,,,,,,0.288,0.024,-0.042,0,,,,,17.23,0.92,-0.87,0
,,,,,,,,0.189,0.009,-0.008,0,,,,,17.21,0.36,-0.36,0
59.73703480,0.00026430,-0.00026430,0,0.296000,,,0,,,,,,,,,17.18,20.21,-6.06,0
59.73703480,0.00026430,-0.00026430,0,0.296000,,,0,,,,,,,,,17.18,20.21,-6.06,0
25.30292332,0.00003003,-0.00003003,0,0.164800,,,0,,,,,,,,,17.15,15.85,-3.66,0
25.30292332,0.00003003,-0.00003003,0,0.164800,,,0,,,,,,,,,17.15,15.85,-3.66,0
25.30292332,0.00003003,-0.00003003,0,0.164800,,,0,,,,,,,,,17.15,15.85,-3.66,0
20.38177573,0.00005321,-0.00005321,0,0.134300,,,0,,,,,,,,,17.11,8.73,-3.97,0
20.38177573,0.00005321,-0.00005321,0,0.134300,,,0,,,,,,,,,17.11,8.73,-3.97,0
20.38177573,0.00005321,-0.00005321,0,0.134300,,,0,,,,,,,,,17.11,8.73,-3.97,0
20.69210000,0.00330000,-0.00330000,0,0.135400,0.004300,-0.004300,0,0.215,0.028,-0.028,0,,,,,17.10,3.80,-3.80,0
,,,,,,,,0.170,0.007,-0.010,0,,,,,17.07,0.39,-0.38,0
20.50586978,0.00002828,-0.00002828,0,0.132600,,,0,,,,,,,,,17.06,11.16,-4.43,0
20.50586978,0.00002828,-0.00002828,0,0.132600,,,0,,,,,,,,,17.06,11.16,-4.43,0
20.50588921,0.00003206,-0.00003206,0,0.132600,,,0,,,,,,,,,17.06,5.47,-4.61,0
20.50586978,0.00002828,-0.00002828,0,0.132600,,,0,,,,,,,,,17.06,11.16,-4.43,0
,,,,,,,,0.206,0.011,-0.012,0,,,,,17.06,0.67,-0.64,0
,,,,,,,,0.191,0.016,-0.016,0,,,,,17.02,0.81,-0.77,0
18.64349986,0.00006489,-0.00006489,0,0.124300,,,0,,,,,,,,,16.91,3.95,-2.62,0
7.02800000,,,0,,,,,0.163,0.016,-0.023,0,,,,,16.90,3.57,-1.88,0
54.64957590,0.00098250,-0.00098250,0,0.289800,,,0,,,,,,,,,16.90,26.19,-5.29,0
54.64957590,0.00098250,-0.00098250,0,0.289800,,,0,,,,,,,,,16.90,26.19,-5.29,0
54.64957590,0.00098250,-0.00098250,0,0.289800,,,0,,,,,,,,,16.90,26.19,-5.29,0
,,,,,,,,0.193,0.033,-0.020,0,,,,,16.88,0.65,-0.62,0
,,,,,,,,0.191,0.018,-0.015,0,,,,,16.88,1.01,-0.95,0
7.06117534,0.00001380,-0.00001340,0,,,,,0.103,0.015,-0.013,0,,,,,16.86,4.81,-4.04,0
,,,,,,,,0.183,0.013,-0.010,0,,,,,16.85,0.61,-0.59,0
46.87793670,0.00030500,-0.00030500,0,0.238000,,,0,,,,,,,,,16.85,19.51,-6.20,0
46.87793670,0.00030500,-0.00030500,0,0.238000,,,0,,,,,,,,,16.85,19.51,-6.20,0
46.87793670,0.00030500,-0.00030500,0,0.238000,,,0,,,,,,,,,16.85,19.51,-6.20,0
28.26727385,0.00009640,-0.00009640,0,0.170100,,,0,,,,,,,,,16.84,3.18,-3.61,0
,,,,,,,,0.236,0.014,-0.011,0,,,,,16.82,0.76,-0.72,0
,,,,,,,,0.138,0.035,-0.008,0,,,,,16.82,0.45,-0.44,0
5.77500000,,,0,,,,,0.068,0.007,-0.009,0,,,,,16.81,0.94,-0.50,0
9.75790000,0.00100000,-0.00100000,0,0.077400,0.002400,-0.002400,0,0.146,0.021,-0.019,0,,,,,16.80,3.80,-3.80,0
,,,,,,,,0.237,0.023,-0.023,0,,,,,16.78,2.34,-2.34,0
40.71511030,0.00013580,-0.00013580,0,0.229300,,,0,,,,,,,,,16.76,18.90,-3.98,0
40.71511030,0.00013580,-0.00013580,0,0.229300,,,0,,,,,,,,,16.76,18.90,-3.98,0
40.71504980,0.00013830,-0.00013830,0,0.229300,,,0,,,,,,,,,16.76,14.51,-4.53,0
40.71511030,0.00013580,-0.00013580,0,0.229300,,,0,,,,,,,,,16.76,18.90,-3.98,0
37.94563000,0.00017320,-0.00017320,0,0.218300,,,0,,,,,,,,,16.76,21.54,-4.17,0
37.94563000,0.00017320,-0.00017320,0,0.218300,,,0,,,,,,,,,16.76,21.54,-4.17,0
37.94563000,0.00017320,-0.00017320,0,0.218300,,,0,,,,,,,,,16.76,21.54,-4.17,0
17.67179600,0.00005558,-0.00005558,0,0.120500,,,0,,,,,,,,,16.75,7.50,-3.91,0
17.67179600,0.00005558,-0.00005558,0,0.120500,,,0,,,,,,,,,16.75,7.50,-3.91,0
17.67179600,0.00005558,-0.00005558,0,0.120500,,,0,,,,,,,,,16.75,7.50,-3.91,0
7.06117359,0.00001286,-0.00001286,0,0.058000,,,0,,,,,,,,,16.74,5.92,-4.48,0
7.06117359,0.00001286,-0.00001286,0,0.058000,,,0,,,,,,,,,16.74,5.92,-4.48,0
7.06117359,0.00001286,-0.00001286,0,0.058000,,,0,,,,,,,,,16.74,5.92,-4.48,0
51.07926307,0.00006345,-0.00006345,0,0.264300,,,0,,,,,,,,,16.73,7.88,-4.69,0
51.07926307,0.00006345,-0.00006345,0,0.264300,,,0,,,,,,,,,16.73,7.88,-4.69,0
51.07926307,0.00006345,-0.00006345,0,0.264300,,,0,,,,,,,,,16.73,7.88,-4.69,0
52.81472840,0.00034670,-0.00034670,0,0.272200,,,0,,,,,,,,,16.73,18.33,-5.27,0
52.81472840,0.00034670,-0.00034670,0,0.272200,,,0,,,,,,,,,16.73,18.33,-5.27,0
52.81472840,0.00034670,-0.00034670,0,0.272200,,,0,,,,,,,,,16.73,18.33,-5.27,0
,,,,,,,,0.249,0.065,-0.026,0,,,,,16.73,0.44,-0.43,0
41.43962808,0.00008183,-0.00008183,0,0.228800,,,0,,,,,,,,,16.72,18.21,-5.93,0
41.43962808,0.00008183,-0.00008183,0,0.228800,,,0,,,,,,,,,16.72,18.21,-5.93,0
41.43958662,0.00007557,-0.00007557,0,0.228800,,,0,,,,,,,,,16.72,14.66,-6.64,0
41.43962808,0.00008183,-0.00008183,0,0.228800,,,0,,,,,,,,,16.72,18.21,-5.93,0
,,,,,,,,0.172,0.038,-0.017,0,,,,,16.66,1.29,-1.19,0
13.29706969,0.00009655,-0.00009655,0,0.094000,,,0,,,,,,,,,16.64,5.54,-4.54,0
13.29706969,0.00009655,-0.00009655,0,0.094000,,,0,,,,,,,,,16.64,5.54,-4.54,0
13.29706969,0.00009655,-0.00009655,0,0.094000,,,0,,,,,,,,,16.64,5.54,-4.54,0
13.29706950,0.00010730,-0.00010730,0,0.094000,,,0,,,,,,,,,16.64,5.13,-4.33,0
,,,,,,,,0.182,0.007,-0.006,0,,,,,16.62,1.70,-1.56,0
37.94561380,0.00021070,-0.00021070,0,0.218100,,,0,,,,,,,,,16.61,14.79,-4.17,0
51.75530504,0.00008535,-0.00008535,0,0.263800,,,0,,,,,,,,,16.60,6.47,-4.54,0
29.84540000,0.00120000,-0.00120000,0,0.179500,0.002300,-0.002300,0,0.269,0.037,-0.025,0,0.03083,0.00409,-0.00390,0,16.60,2.50,-2.30,0
44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,,,,,,,,,16.57,19.89,-4.08,0
44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,,,,,,,,,16.57,19.89,-4.08,0
44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,,,,,,,,,16.57,19.89,-4.08,0
,,,,,,,,0.190,0.006,-0.034,0,,,,,16.56,1.71,-1.57,0
5.90127815,0.00000703,-0.00000703,0,0.051000,,,0,,,,,,,,,16.54,3.85,-4.36,0
6.87700000,,,0,,,,,0.223,0.027,-0.028,0,,,,,16.52,8.28,-5.70,0
83.89786400,0.00250200,-0.00250200,0,,,,,,,,,,,,,16.50,,,
35.12537000,0.00067000,-0.00067000,0,0.153900,0.002900,-0.002900,0,0.288,0.006,-0.006,0,,,,,16.50,1.00,-1.00,0
70.46802660,0.00026030,-0.00026030,0,0.351000,,,0,,,,,,,,,16.48,27.88,-5.49,0
70.46802660,0.00026030,-0.00026030,0,0.351000,,,0,,,,,,,,,16.48,27.88,-5.49,0
70.46802660,0.00026030,-0.00026030,0,0.351000,,,0,,,,,,,,,16.48,27.88,-5.49,0
,,,,,,,,0.248,0.012,-0.011,0,,,,,16.46,0.61,-0.59,0
26.41045478,0.00007194,-0.00007194,0,0.161200,,,0,,,,,,,,,16.46,15.25,-3.76,0
26.41045478,0.00007194,-0.00007194,0,0.161200,,,0,,,,,,,,,16.46,15.25,-3.76,0
26.41045478,0.00007194,-0.00007194,0,0.161200,,,0,,,,,,,,,16.46,15.25,-3.76,0
,,,,,,,,0.264,0.020,-0.047,0,,,,,16.42,0.59,-0.57,0
46.68580240,0.00013000,-0.00013000,0,0.247200,,,0,,,,,,,,,16.41,3.94,-2.98,0
46.68580240,0.00013000,-0.00013000,0,0.247200,,,0,,,,,,,,,16.41,3.94,-2.98,0
46.68580240,0.00013000,-0.00013000,0,0.247200,,,0,,,,,,,,,16.41,3.94,-2.98,0
46.68562050,0.00011200,-0.00011200,0,0.247200,,,0,,,,,,,,,16.41,3.74,-3.06,0
4.61228000,0.00017200,-0.00017000,0,0.042000,0.001000,-0.002000,0,0.205,0.021,-0.019,0,,,,,16.40,2.20,-2.00,0
5.90129534,0.00001940,-0.00002030,0,,,,,0.190,0.026,-0.024,0,,,,,16.39,5.11,-4.14,0
17.67177140,0.00005356,-0.00005356,0,0.120400,,,0,,,,,,,,,16.38,6.02,-3.84,0
,,,,,,,,0.164,0.011,-0.015,0,,,,,16.38,1.26,-1.16,0
66.55790570,0.00077050,-0.00077050,0,0.331400,,,0,,,,,,,,,16.37,27.97,-5.30,0
66.55790570,0.00077050,-0.00077050,0,0.331400,,,0,,,,,,,,,16.37,27.97,-5.30,0
66.55790570,0.00077050,-0.00077050,0,0.331400,,,0,,,,,,,,,16.37,27.97,-5.30,0
,,,,,,,,0.236,0.012,-0.017,0,,,,,16.36,1.01,-0.95,0
